trial_id,hidden_dims,output,MSE,RMSE,MAE,R2,MaxAbsErr,MeanRelErr%,P95RelErr%,P99RelErr%,MeanBias,StdErr
47,"[64, 128, 64]",Fz,0.003471,0.058911,0.045684,0.996648,0.236938,26.099068,75.921026,276.741837,-0.010575,0.057954
47,"[64, 128, 64]",Torque,0.001805,0.042483,0.034214,0.998128,0.182415,78.365883,55.203710,342.681487,0.013169,0.040390
30,"[64, 128, 64]",Fx,0.001803,0.042460,0.033672,0.998160,0.196488,13.918573,30.246138,161.600607,-0.000007,0.042460
30,"[64, 128, 64]",Fy,0.043330,0.208158,0.150691,0.953512,1.301857,123.335190,226.728145,1120.406927,0.011001,0.207867
30,"[64, 128, 64]",Fz,0.003060,0.055319,0.042523,0.997044,0.284551,20.785652,60.043461,322.250672,-0.000541,0.055316
30,"[64, 128, 64]",Torque,0.001688,0.041083,0.032561,0.998249,0.157497,43.923134,48.178861,187.729512,-0.002894,0.040981
49,"[128, 256, 128]",Fx,0.001752,0.041862,0.034134,0.998211,0.178837,14.787315,40.564859,192.103157,0.014625,0.039224
49,"[128, 256, 128]",Fy,0.043401,0.208328,0.150107,0.953436,1.541666,117.528122,211.356948,1059.275964,-0.001802,0.208321
49,"[128, 256, 128]",Fz,0.002932,0.054147,0.042406,0.997168,0.277267,23.276508,70.451199,282.684916,0.018846,0.050761
49,"[128, 256, 128]",Torque,0.001800,0.042432,0.034308,0.998133,0.195830,79.301277,47.070545,192.815497,0.014161,0.039999
112,"[256, 512, 256]",Fx,0.001647,0.040583,0.033017,0.998319,0.131202,11.431325,31.398297,117.704647,-0.003968,0.040388
112,"[256, 512, 256]",Fy,0.043840,0.209379,0.150238,0.952965,1.353817,139.223679,216.292228,1224.934805,0.010115,0.209134
112,"[256, 512, 256]",Fz,0.002838,0.053271,0.041095,0.997259,0.203964,20.183319,74.173196,315.522026,-0.011886,0.051928
112,"[256, 512, 256]",Torque,0.001565,0.039563,0.031212,0.998376,0.138335,34.787560,46.590261,198.192047,-0.008135,0.038718
406,"[64, 128, 256, 128, 64]",Fx,0.001956,0.044225,0.033980,0.998003,0.225155,12.606684,40.302637,136.226140,-0.004025,0.044041
406,"[64, 128, 256, 128, 64]",Fy,0.043260,0.207991,0.150423,0.953587,1.278478,103.555069,228.268368,1500.042026,0.002398,0.207977
406,"[64, 128, 256, 128, 64]",Fz,0.003117,0.055826,0.042153,0.996990,0.267688,23.085745,62.711242,322.395714,-0.003739,0.055700
406,"[64, 128, 256, 128, 64]",Torque,0.001558,0.039476,0.030401,0.998384,0.196207,46.615017,42.717691,237.619351,-0.000636,0.039470
25,"[64, 128, 64]",Fx,0.001537,0.039205,0.030997,0.998431,0.181108,15.633760,38.451364,186.528322,-0.001373,0.039181
25,"[64, 128, 64]",Fy,0.043306,0.208100,0.151451,0.953538,1.263198,111.190613,208.073291,1325.724666,0.001585,0.208094
25,"[64, 128, 64]",Fz,0.003348,0.057859,0.044565,0.996767,0.246690,28.812719,74.159694,326.902060,0.011194,0.056766
25,"[64, 128, 64]",Torque,0.001780,0.042194,0.033110,0.998153,0.202749,60.164875,48.169159,265.247320,-0.000752,0.042187
88,"[128, 256, 128]",Fx,0.001258,0.035474,0.027605,0.998715,0.133821,12.108835,38.384540,143.640388,-0.005233,0.035086
88,"[128, 256, 128]",Fy,0.044669,0.211350,0.152425,0.952075,1.187545,108.213432,229.835246,791.369830,0.004230,0.211308
88,"[128, 256, 128]",Fz,0.002751,0.052446,0.040934,0.997343,0.277612,23.841564,71.760638,280.852915,0.001703,0.052419
88,"[128, 256, 128]",Torque,0.001304,0.036116,0.028702,0.998647,0.137982,63.205513,45.542264,237.861711,0.002151,0.036051
89,"[128, 256, 128]",Fx,0.001650,0.040619,0.032801,0.998316,0.164456,11.935581,32.769728,163.518392,0.012081,0.038781
89,"[128, 256, 128]",Fy,0.043634,0.208887,0.149549,0.953186,1.192014,103.259178,238.436441,1185.406521,-0.012981,0.208484
89,"[128, 256, 128]",Fz,0.002878,0.053647,0.042429,0.997220,0.253158,23.395538,61.984275,292.011069,0.007858,0.053068
89,"[128, 256, 128]",Torque,0.001826,0.042733,0.034105,0.998106,0.199881,81.024841,47.893792,274.860413,0.009905,0.041569
480,"[64, 128, 256, 256, 128]",Fx,0.001496,0.038680,0.029070,0.998473,0.195000,11.388775,30.933401,146.697124,-0.014247,0.035961
480,"[64, 128, 256, 256, 128]",Fy,0.045081,0.212323,0.148915,0.951633,1.782168,111.351646,224.771088,1497.660598,0.010820,0.212047
480,"[64, 128, 256, 256, 128]",Fz,0.002371,0.048698,0.037065,0.997710,0.213142,18.767677,50.876670,262.956616,0.003687,0.048558
480,"[64, 128, 256, 256, 128]",Torque,0.001042,0.032288,0.025484,0.998919,0.133490,53.930843,31.364796,227.615311,0.002972,0.032151
447,"[128, 256, 512, 256, 128]",Fx,0.000881,0.029684,0.022454,0.999101,0.191628,10.126989,24.342413,117.600727,-0.006260,0.029016
447,"[128, 256, 512, 256, 128]",Fy,0.046474,0.215578,0.152759,0.950139,1.545128,119.346527,212.502898,1327.435475,0.002326,0.215566
447,"[128, 256, 512, 256, 128]",Fz,0.001860,0.043130,0.031782,0.998203,0.229461,18.240522,51.337840,229.175210,-0.005513,0.042776
447,"[128, 256, 512, 256, 128]",Torque,0.000783,0.027983,0.020913,0.999188,0.175396,17.306707,25.034704,105.787515,-0.003433,0.027771
207,"[128, 256, 256, 128]",Fx,0.001571,0.039639,0.031304,0.998396,0.147664,11.513967,31.940675,122.081169,0.004440,0.039389
207,"[128, 256, 256, 128]",Fy,0.044226,0.210299,0.149037,0.952551,1.405638,124.054642,220.736966,936.963009,-0.013558,0.209862
207,"[128, 256, 256, 128]",Fz,0.002676,0.051732,0.039990,0.997415,0.237010,17.585819,63.959729,179.452220,0.006871,0.051274
207,"[128, 256, 256, 128]",Torque,0.001528,0.039086,0.031145,0.998415,0.155422,40.534260,41.105237,168.709237,0.013725,0.036597
363,"[256, 512, 512, 256]",Fx,0.001030,0.032096,0.024747,0.998948,0.139491,11.545178,24.702277,91.909737,-0.003545,0.031900
363,"[256, 512, 512, 256]",Fy,0.045154,0.212495,0.150379,0.951555,1.695039,126.175888,242.314611,1250.645027,-0.007769,0.212353
363,"[256, 512, 512, 256]",Fz,0.002523,0.050230,0.037943,0.997563,0.232673,19.732763,59.134814,274.104100,-0.006318,0.049831
363,"[256, 512, 512, 256]",Torque,0.001305,0.036119,0.028362,0.998647,0.146562,17.122725,33.020916,158.855873,-0.003787,0.035920
137,"[256, 512, 256]",Fx,0.001290,0.035911,0.028394,0.998684,0.173023,13.022474,36.478810,133.822760,0.008573,0.034873
137,"[256, 512, 256]",Fy,0.044729,0.211491,0.150352,0.952011,1.447852,108.398361,223.771274,1076.564669,0.001169,0.211488
137,"[256, 512, 256]",Fz,0.002477,0.049765,0.039079,0.997608,0.219825,23.392347,57.571597,250.425931,0.013774,0.047821
137,"[256, 512, 256]",Torque,0.001530,0.039118,0.031461,0.998413,0.172585,53.610317,40.819323,195.072257,0.018112,0.034672
265,"[64, 128, 256, 128]",Fx,0.002492,0.049918,0.039233,0.997456,0.233531,16.253296,41.431490,204.718963,0.017511,0.046746
265,"[64, 128, 256, 128]",Fy,0.041617,0.204003,0.147344,0.955349,1.296968,93.784904,205.599529,1095.758336,0.006250,0.203907
265,"[64, 128, 256, 128]",Fz,0.003803,0.061669,0.047221,0.996327,0.263925,25.902805,75.304006,308.650114,-0.006728,0.061300
265,"[64, 128, 256, 128]",Torque,0.002114,0.045977,0.036772,0.997808,0.199639,25.253090,40.319862,238.664111,0.014817,0.043524
19,"[64, 128, 64]",Fx,0.001827,0.042747,0.033925,0.998135,0.165417,12.625769,35.155885,151.806119,-0.001099,0.042733
19,"[64, 128, 64]",Fy,0.042973,0.207298,0.148842,0.953895,1.363076,93.398163,210.559493,1177.049728,0.005549,0.207224
19,"[64, 128, 64]",Fz,0.003600,0.059999,0.046552,0.996523,0.283553,24.486219,62.685522,251.442513,-0.003856,0.059875
19,"[64, 128, 64]",Torque,0.001664,0.040792,0.032120,0.998274,0.159723,38.350109,42.825187,200.192866,-0.004266,0.040568
477,"[128, 256, 512, 256, 128]",Fx,0.001342,0.036633,0.028303,0.998630,0.167047,10.586652,28.824462,135.032012,-0.007775,0.035799
477,"[128, 256, 512, 256, 128]",Fy,0.045069,0.212295,0.150344,0.951646,1.485899,103.697746,210.593913,1380.406897,0.005444,0.212225
477,"[128, 256, 512, 256, 128]",Fz,0.002277,0.047713,0.035457,0.997801,0.267278,22.675993,56.269771,237.856897,-0.008377,0.046972
477,"[128, 256, 512, 256, 128]",Torque,0.001401,0.037435,0.029018,0.998546,0.141624,20.665213,35.610078,198.319604,-0.011891,0.035496
349,"[256, 512, 512, 256]",Fx,0.001555,0.039435,0.030629,0.998412,0.205840,12.042001,29.023252,125.789249,-0.007261,0.038761
349,"[256, 512, 512, 256]",Fy,0.043425,0.208386,0.150284,0.953410,1.323322,123.585831,211.392987,1111.129851,0.002135,0.208375
349,"[256, 512, 512, 256]",Fz,0.003294,0.057390,0.043404,0.996819,0.250856,24.419233,69.353950,317.842236,-0.017048,0.054800
349,"[256, 512, 512, 256]",Torque,0.001817,0.042628,0.032100,0.998115,0.235517,86.181786,33.821974,150.894140,-0.009180,0.041627
110,"[256, 512, 256]",Fx,0.002178,0.046667,0.036544,0.997777,0.191462,13.223887,40.428663,139.979289,-0.002681,0.046590
110,"[256, 512, 256]",Fy,0.042237,0.205516,0.149799,0.954685,1.486400,95.973061,221.683845,1026.422122,-0.004193,0.205473
110,"[256, 512, 256]",Fz,0.003490,0.059072,0.046057,0.996630,0.248718,27.862200,74.860141,296.613266,-0.000936,0.059065
110,"[256, 512, 256]",Torque,0.002219,0.047106,0.037273,0.997698,0.162009,63.227024,46.670912,287.505255,-0.007397,0.046522
399,"[64, 128, 256, 128, 64]",Fx,0.001294,0.035971,0.027753,0.998679,0.196142,12.350339,33.157026,104.331236,-0.001329,0.035947
399,"[64, 128, 256, 128, 64]",Fy,0.044848,0.211775,0.150229,0.951883,1.522404,101.199196,226.903142,1305.673716,0.006928,0.211661
399,"[64, 128, 256, 128, 64]",Fz,0.002635,0.051334,0.037921,0.997455,0.233647,19.508104,55.707758,289.441933,-0.013537,0.049517
399,"[64, 128, 256, 128, 64]",Torque,0.001379,0.037134,0.028252,0.998570,0.195220,16.789421,33.760435,176.792066,-0.009924,0.035784
240,"[64, 128, 256, 128]",Fx,0.001145,0.033842,0.027059,0.998831,0.191477,9.949712,31.214292,104.453401,0.006788,0.033154
240,"[64, 128, 256, 128]",Fy,0.045441,0.213168,0.153229,0.951247,1.406682,137.609695,230.929340,1329.586527,-0.014799,0.212654
240,"[64, 128, 256, 128]",Fz,0.002553,0.050523,0.039312,0.997535,0.250022,21.155445,61.105387,216.565253,-0.000736,0.050518
240,"[64, 128, 256, 128]",Torque,0.001023,0.031984,0.025232,0.998939,0.145522,39.398106,31.821562,191.795365,0.002149,0.031912
309,"[128, 256, 512, 256]",Fx,0.001977,0.044466,0.034346,0.997982,0.240614,11.624406,31.664834,147.281769,-0.002771,0.044380
309,"[128, 256, 512, 256]",Fy,0.044229,0.210307,0.150543,0.952547,1.455665,115.878426,230.507816,1469.843208,0.010135,0.210062
309,"[128, 256, 512, 256]",Fz,0.002606,0.051051,0.039578,0.997483,0.228562,20.297947,69.598245,275.558194,0.006525,0.050632
309,"[128, 256, 512, 256]",Torque,0.001350,0.036745,0.028280,0.998600,0.206339,24.524311,32.774574,183.081982,-0.002708,0.036645
14,"[64, 128, 64]",Fx,0.002435,0.049345,0.037775,0.997514,0.275129,17.939558,40.718799,203.454465,-0.010618,0.048189
14,"[64, 128, 64]",Fy,0.041959,0.204839,0.147319,0.954983,1.245085,104.873734,203.811630,1293.565656,0.007511,0.204701
14,"[64, 128, 64]",Fz,0.003599,0.059990,0.045977,0.996524,0.260335,23.256767,71.501096,360.114581,-0.007837,0.059476
14,"[64, 128, 64]",Torque,0.002174,0.046623,0.036811,0.997745,0.225364,39.273155,54.696221,248.963097,0.001127,0.046610
67,"[128, 256, 128]",Fx,0.002285,0.047800,0.039246,0.997668,0.163388,12.028298,30.373933,133.753563,0.016293,0.044938
67,"[128, 256, 128]",Fy,0.042201,0.205429,0.148515,0.954723,1.420674,111.950096,207.957561,985.810908,0.009383,0.205214
67,"[128, 256, 128]",Fz,0.003549,0.059571,0.045905,0.996573,0.243199,20.632072,67.680486,264.634208,-0.002356,0.059524
67,"[128, 256, 128]",Torque,0.002138,0.046238,0.038306,0.997783,0.183564,29.650293,36.028418,165.455253,0.012011,0.044651
528,"[128, 256, 256, 128, 64]",Fx,0.000996,0.031556,0.023888,0.998984,0.180294,10.420181,26.415510,149.924828,-0.005462,0.031079
528,"[128, 256, 256, 128, 64]",Fy,0.046074,0.214649,0.151554,0.950568,1.729321,88.158943,234.971030,1100.897769,0.000784,0.214647
528,"[128, 256, 256, 128, 64]",Fz,0.002157,0.046447,0.035047,0.997916,0.203464,19.362095,51.818519,189.631121,-0.005488,0.046122
528,"[128, 256, 256, 128, 64]",Torque,0.000964,0.031044,0.023803,0.999000,0.157625,28.097086,34.374142,152.766568,-0.001859,0.030988
109,"[256, 512, 256]",Fx,0.001417,0.037643,0.029138,0.998554,0.159587,13.064486,36.113704,121.253666,-0.001818,0.037599
109,"[256, 512, 256]",Fy,0.043746,0.209156,0.151525,0.953065,1.352469,117.516632,212.320186,1537.738683,0.004255,0.209113
109,"[256, 512, 256]",Fz,0.003392,0.058241,0.045086,0.996724,0.229697,25.235628,84.536602,361.665148,0.009621,0.057441
109,"[256, 512, 256]",Torque,0.001645,0.040554,0.031651,0.998294,0.174793,60.782269,44.433871,185.645368,0.012030,0.038728
523,"[64, 128, 256, 256, 128]",Fx,0.001773,0.042104,0.033249,0.998190,0.184442,13.171696,33.688237,185.826277,-0.000255,0.042103
523,"[64, 128, 256, 256, 128]",Fy,0.043408,0.208345,0.149673,0.953428,1.261367,103.141121,220.564703,1414.477151,0.017254,0.207629
523,"[64, 128, 256, 256, 128]",Fz,0.003291,0.057367,0.043691,0.996821,0.231151,23.028515,71.556874,321.517124,-0.008353,0.056756
523,"[64, 128, 256, 256, 128]",Torque,0.001758,0.041923,0.033424,0.998177,0.133773,76.148285,47.755308,236.940178,0.009328,0.040872
304,"[128, 256, 512, 256]",Fx,0.001903,0.043623,0.033484,0.998057,0.196804,11.097631,28.148671,106.015228,-0.006869,0.043078
304,"[128, 256, 512, 256]",Fy,0.043840,0.209381,0.148683,0.952964,1.864215,118.064095,208.747939,1112.448333,0.007418,0.209249
304,"[128, 256, 512, 256]",Fz,0.003021,0.054964,0.041636,0.997082,0.323906,23.352198,62.213495,294.937246,-0.003212,0.054870
304,"[128, 256, 512, 256]",Torque,0.001467,0.038301,0.031514,0.998478,0.160412,44.535545,38.228855,227.703096,0.009373,0.037136
342,"[256, 512, 512, 256]",Fx,0.001610,0.040121,0.031392,0.998357,0.157871,12.333850,34.985960,103.149885,-0.002450,0.040046
342,"[256, 512, 512, 256]",Fy,0.044460,0.210855,0.151933,0.952300,1.441311,142.673416,229.065285,1197.688796,-0.004433,0.210808
342,"[256, 512, 512, 256]",Fz,0.002752,0.052461,0.039501,0.997342,0.262169,23.841225,64.003842,275.229814,-0.013840,0.050602
342,"[256, 512, 512, 256]",Torque,0.001420,0.037688,0.029341,0.998527,0.141673,64.060860,39.080032,247.541613,-0.005800,0.037239
29,"[64, 128, 64]",Fx,0.001773,0.042111,0.033438,0.998190,0.166038,13.663828,47.328294,154.105822,0.001816,0.042072
29,"[64, 128, 64]",Fy,0.043002,0.207369,0.149668,0.953864,1.493268,95.685287,219.147768,1472.135686,0.000075,0.207369
29,"[64, 128, 64]",Fz,0.003595,0.059956,0.045984,0.996528,0.256545,22.001322,62.600315,299.735083,-0.008600,0.059336
29,"[64, 128, 64]",Torque,0.001878,0.043339,0.033772,0.998052,0.167533,104.409180,49.575616,252.944320,0.007363,0.042709
314,"[128, 256, 512, 256]",Fx,0.002240,0.047329,0.038543,0.997713,0.175317,13.678026,36.403238,164.909288,0.004118,0.047150
314,"[128, 256, 512, 256]",Fy,0.042760,0.206786,0.148165,0.954123,1.499146,95.832001,209.424751,887.089114,-0.018563,0.205951
314,"[128, 256, 512, 256]",Fz,0.002895,0.053803,0.041418,0.997204,0.292630,22.278011,75.128902,276.285506,-0.005403,0.053531
314,"[128, 256, 512, 256]",Torque,0.002358,0.048560,0.039502,0.997554,0.154024,66.941963,41.630688,209.065944,0.013255,0.046716
278,"[64, 128, 256, 128]",Fx,0.001865,0.043182,0.033447,0.998097,0.212398,16.863646,41.638277,223.123131,-0.007347,0.042552
278,"[64, 128, 256, 128]",Fy,0.042897,0.207116,0.149868,0.953976,1.203660,108.862312,218.853300,1525.374746,-0.007301,0.206987
278,"[64, 128, 256, 128]",Fz,0.003701,0.060839,0.045787,0.996425,0.237024,26.102365,78.592737,383.919593,-0.020919,0.057129
278,"[64, 128, 256, 128]",Torque,0.001795,0.042368,0.033679,0.998138,0.162326,91.853256,57.231554,254.478913,-0.008545,0.041497
252,"[64, 128, 256, 128]",Fx,0.001567,0.039581,0.031708,0.998401,0.234115,13.667949,36.732606,137.939704,0.007035,0.038951
252,"[64, 128, 256, 128]",Fy,0.044778,0.211609,0.150205,0.951958,1.358552,124.659225,229.556401,1094.946139,0.016000,0.211003
252,"[64, 128, 256, 128]",Fz,0.002484,0.049844,0.038233,0.997600,0.205020,21.219593,69.510130,279.842382,-0.010602,0.048703
252,"[64, 128, 256, 128]",Torque,0.001453,0.038118,0.029133,0.998493,0.183765,37.771500,36.287225,166.398678,-0.002552,0.038032
303,"[128, 256, 512, 256]",Fx,0.000850,0.029154,0.022024,0.999132,0.221262,10.207124,22.916255,147.920573,-0.003945,0.028886
303,"[128, 256, 512, 256]",Fy,0.046810,0.216357,0.152154,0.949778,1.799840,121.529907,220.048856,1416.957426,-0.020538,0.215380
303,"[128, 256, 512, 256]",Fz,0.001846,0.042968,0.032374,0.998217,0.215904,18.482077,48.677679,237.972845,-0.001364,0.042947
303,"[128, 256, 512, 256]",Torque,0.000783,0.027983,0.021468,0.999188,0.190580,33.549725,27.639592,160.767120,0.000089,0.027983
438,"[128, 256, 512, 256, 128]",Fx,0.001896,0.043539,0.033111,0.998065,0.178036,11.946982,35.252497,148.891443,-0.003350,0.043410
438,"[128, 256, 512, 256, 128]",Fy,0.043605,0.208818,0.152481,0.953217,1.215998,98.398102,204.170293,1232.638408,0.014370,0.208323
438,"[128, 256, 512, 256, 128]",Fz,0.003371,0.058056,0.044086,0.996745,0.256846,25.567768,60.073311,319.737464,-0.002373,0.058008
438,"[128, 256, 512, 256, 128]",Torque,0.001425,0.037743,0.029314,0.998522,0.163244,25.094597,37.225462,176.148815,-0.007121,0.037065
294,"[128, 256, 512, 256]",Fx,0.001546,0.039314,0.030861,0.998422,0.142984,12.165091,37.766232,160.683277,0.000413,0.039312
294,"[128, 256, 512, 256]",Fy,0.044385,0.210678,0.153035,0.952379,1.445205,85.885040,207.643865,1003.901482,-0.003468,0.210650
294,"[128, 256, 512, 256]",Fz,0.002900,0.053853,0.041849,0.997199,0.246889,25.060770,71.745559,257.612288,0.004221,0.053687
294,"[128, 256, 512, 256]",Torque,0.001473,0.038374,0.030653,0.998473,0.143655,79.393623,39.829736,272.809249,0.010634,0.036871
79,"[128, 256, 128]",Fx,0.002053,0.045307,0.036894,0.997905,0.180282,12.224770,31.601322,134.507755,0.011594,0.043798
79,"[128, 256, 128]",Fy,0.042678,0.206586,0.147676,0.954211,1.364003,128.621185,232.582495,1236.447566,0.015908,0.205973
79,"[128, 256, 128]",Fz,0.003187,0.056457,0.044704,0.996921,0.246199,24.809019,60.671526,316.161979,0.005258,0.056212
79,"[128, 256, 128]",Torque,0.002395,0.048940,0.039693,0.997516,0.179258,99.246964,38.189975,195.963659,0.010197,0.047866
360,"[256, 512, 512, 256]",Fx,0.001503,0.038764,0.031425,0.998466,0.124163,14.940356,29.994370,130.017664,-0.000602,0.038760
360,"[256, 512, 512, 256]",Fy,0.044763,0.211573,0.150457,0.951974,1.204159,122.410652,221.738968,1384.569641,-0.005404,0.211504
360,"[256, 512, 512, 256]",Fz,0.002571,0.050706,0.039579,0.997517,0.238811,22.080151,62.173901,295.203551,0.014684,0.048533
360,"[256, 512, 512, 256]",Torque,0.001484,0.038524,0.031253,0.998461,0.148802,61.554020,35.530544,201.488489,0.008995,0.037459
377,"[256, 512, 512, 256]",Fx,0.001549,0.039360,0.030559,0.998419,0.215542,10.546152,26.032747,108.383164,-0.004869,0.039057
377,"[256, 512, 512, 256]",Fy,0.044709,0.211444,0.150667,0.952033,1.520669,94.186218,237.019514,1099.912241,0.010935,0.211161
377,"[256, 512, 512, 256]",Fz,0.002509,0.050086,0.037911,0.997577,0.252816,23.658848,67.353847,262.144852,-0.005083,0.049828
377,"[256, 512, 512, 256]",Torque,0.001578,0.039729,0.031379,0.998363,0.196446,46.137032,32.834617,133.993178,0.003573,0.039568
100,"[256, 512, 256]",Fx,0.002720,0.052156,0.041112,0.997223,0.194428,17.357988,37.586025,202.832064,-0.022651,0.046981
100,"[256, 512, 256]",Fy,0.042472,0.206088,0.148829,0.954432,1.610133,111.880913,204.380861,1156.141938,0.004334,0.206043
100,"[256, 512, 256]",Fz,0.003281,0.057276,0.044056,0.996832,0.250205,24.512085,76.603816,262.834557,-0.010341,0.056335
100,"[256, 512, 256]",Torque,0.001899,0.043575,0.034942,0.998031,0.169894,51.371502,40.857899,245.132863,-0.002566,0.043499
120,"[256, 512, 256]",Fx,0.000906,0.030098,0.024009,0.999075,0.113160,10.371107,28.058499,108.810237,0.010961,0.028031
120,"[256, 512, 256]",Fy,0.046351,0.215293,0.153918,0.950270,1.210833,112.806664,266.621269,1272.380734,0.000906,0.215291
120,"[256, 512, 256]",Fz,0.002077,0.045578,0.034603,0.997994,0.204693,18.114456,54.218484,204.122969,0.009439,0.044590
120,"[256, 512, 256]",Torque,0.001054,0.032461,0.025503,0.998907,0.117331,42.423420,34.991719,96.779880,0.015985,0.028253
316,"[128, 256, 512, 256]",Fx,0.001432,0.037839,0.029435,0.998538,0.213150,12.217163,33.144918,179.794480,0.001104,0.037823
316,"[128, 256, 512, 256]",Fy,0.044084,0.209962,0.148892,0.952703,1.383873,116.211838,213.473234,1235.445641,-0.000145,0.209962
316,"[128, 256, 512, 256]",Fz,0.003152,0.056141,0.041393,0.996956,0.286393,19.027241,62.179365,273.986007,-0.020374,0.052313
316,"[128, 256, 512, 256]",Torque,0.001723,0.041511,0.030535,0.998213,0.196034,26.140766,34.945086,160.158602,-0.010770,0.040089
229,"[128, 256, 256, 128]",Fx,0.001663,0.040777,0.032486,0.998303,0.161861,15.977676,35.399812,147.777586,0.001029,0.040764
229,"[128, 256, 256, 128]",Fy,0.044340,0.210570,0.153439,0.952428,1.284904,112.920616,242.408126,1358.731475,0.018858,0.209724
